id,budget,imdb_id,title,revenue,release_year
57564,0,tt0103935,青少年哪吒,0.0,1993
15401,0,tt0037576,Captain Kidd,0.0,1945
14604,0,tt0033723,Hold That Ghost,0.0,1941
26275,0,tt0416220,Shimotsuma Monogatari,0.0,2004
15045,0,tt0396592,Fat Albert,0.0,2004
42420,0,tt0345032,Le chiavi di casa,0.0,2004
1853,0,tt0390123,In the Realms of the Unreal,0.0,2004
11804,10000000,tt0375210,White Noise,91196419.0,2005
19803,0,tt0373416,Underclassman,0.0,2005
11354,0,tt0365885,The Upside of Anger,0.0,2005
41613,0,tt0337585,Bomb the System,0.0,2002
61049,0,tt0045518,Arrowhead,0.0,1953
41384,0,tt0076104,The Grateful Dead,0.0,1977
14677,0,tt0052993,Last Train from Gun Hill,0.0,1959
61988,0,tt0047264,The Naked Jungle,0.0,1954
93462,0,tt0179526,Who's the Caboose?,0.0,1997
46021,0,tt0095274,A Handful of Dust,0.0,1988
40881,0,tt0107824,The Pickle,0.0,1993
147747,0,tt0090310,Wetherby,0.0,1985
47876,0,tt0081063,Little Miss Marker,6321392.0,1980
43150,0,tt0025410,Little Miss Marker,0.0,1934
66600,0,tt0092035,Sweet Liberty,0.0,1986
64334,0,tt0295004,La Vie promise,0.0,2002
75976,0,tt0107233,It's All True,0.0,1993
69234,10000000,tt0100361,The Phantom of the Opera,0.0,1990
43442,0,tt0040458,I Remember Mama,0.0,1948
25033,0,tt0319728,The Last Horror Movie,0.0,2004
21259,1500000,tt0086429,Testament,2044892.0,1983
33766,0,tt0090037,Smooth Talk,0.0,1985
220690,0,tt0095036,Distant Thunder,0.0,1988
22301,3950000,tt0020960,Hell's Angels,8000000.0,1930
21030,0,tt0099342,Daddy's Dyin'... Who's Got the Will?,1373728.0,1990
79008,0,tt0084173,Jinxed!,0.0,1982
120328,0,tt0098042,Out Cold,0.0,1989
95466,3000000,tt0279037,Heart of America,0.0,2002
26426,0,tt0100606,A Show of Force,0.0,1990
18627,0,tt0061856,Kaijūtō no Kessen: Gojira no Musuko,0.0,1967
39472,30,tt0104804,Man Trouble,4.0,1992
34326,0,tt0070246,仁義なき戦い,0.0,1973
10630,6854500,tt0329106,Führer Ex,0.0,2002
18927,0,tt0326208,Stander,31651.0,2003
42257,0,tt0073107,Hester Street,0.0,1975
59143,0,tt0074901,Mikey and Nicky,0.0,1976
74122,0,tt0045557,The Bigamist,0.0,1953
58097,0,tt0113649,Libertarias,0.0,1996
25350,10000000,tt0373024,Imaginary Heroes,0.0,2004
16442,1400000,tt0034167,Sergeant York,16361885.0,1941
7229,27440000,tt0310203,Tais-toi !,0.0,2003
12576,0,tt0286306,Deathwatch,2270658.0,2002
42223,0,tt0076348,La vie devant soi,0.0,1977
20719,0,tt0330243,Dzień Świra,0.0,2002
16220,1200000,tt0076929,Wizards,9000000.0,1977
23832,0,tt0060125,L'armata Brancaleone,1314230.0,1966
54794,0,tt0295303,Heartlands,0.0,2002
33475,0,tt0043255,Abbott and Costello Meet the Invisible Man,0.0,1951
33472,0,tt0045468,Abbott and Costello Go to Mars,0.0,1953
33477,686,tt0041085,"Abbott and Costello Meet the Killer, Boris Karloff",0.0,1949
10609,0,tt0352520,The Life and Death of Peter Sellers,0.0,2004
2091,6000000,tt0286493,The Badge,0.0,2002
11633,10000000,tt0401233,アップルシード,1461989.0,2004
35031,0,tt0066534,La Voie Lactée,0.0,1969
12127,0,tt0066227,Pippi Långstrump på de sju haven,0.0,1970
11626,0,tt0066265,På rymmen med Pippi Långstrump,0.0,1970
13563,0,tt0144557,Puddle Cruiser,0.0,1996
36430,0,tt0307507,The Stickup,0.0,2002
9947,43000000,tt0357277,Elektra,56681566.0,2005
6439,30000000,tt0376105,Racing Stripes,93772522.0,2005
7214,30000000,tt0393162,Coach Carter,76669806.0,2005
43504,0,tt0037323,The Fighting Sullivans,0.0,1944
24749,0,tt0087452,Iceman,0.0,1984
17657,0,tt0063121,Ice Station Zebra,0.0,1968
32546,0,tt0329330,Lugares comunes,0.0,2002
42390,0,tt0029942,Boys Town,0.0,1938
26488,0,tt0339806,Torremolinos 73,1819410.0,2003
61477,0,tt0354243,周渔的火车,0.0,2002
27429,179000,tt0073705,Shivers,0.0,1975
19610,6000000,tt0075265,A Star Is Born,161000000.0,1976
27549,6000000,tt0101412,Beastmaster 2: Through the Portal of Time,869325.0,1991
43892,0,tt0026421,Gold Diggers of 1935,0.0,1935
8422,0,tt0054248,Rocco e i suoi fratelli,0.0,1960
11373,0,tt0322807,Jagoda u supermarketu,0.0,2003
989,0,tt0032811,The Mortal Storm,0.0,1940
43779,0,tt0035151,Once Upon a Honeymoon,0.0,1942
49696,0,tt0284277,Lundi matin,0.0,2002
34778,0,tt0032338,Christmas in July,0.0,1940
25970,0,tt0034881,I Married a Witch,0.0,1942
100894,229,tt0024314,The Mayor of Hell,0.0,1933
44463,0,tt0022153,The Miracle Woman,0.0,1931
39504,0,tt0416991,Moolaadé,214605.0,2004
14883,0,tt0343095,This Girl's Life,0.0,2004
11423,2800000,tt0353969,살인의 추억,0.0,2003
10694,26000000,tt0109402,The Chase,8009329.0,1994
16410,0,tt0047094,Hobson's Choice,0.0,1954
26581,502318,tt0059126,Dr. Who and the Daleks,0.0,1965
342,2700000,tt0420206,Sommersturm,0.0,2004
613,18339750,tt0363163,Der Untergang,92180910.0,2004
273,250000,tt0276617,Das weisse Rauschen,0.0,2001
8978,30000000,tt0398712,Assault on Precinct 13,35294470.0,2005
11637,32000000,tt0368578,Are We There Yet?,97918663.0,2005
12142,20000000,tt0369226,Alone in the Dark,10442808.0,2005
11096,25000000,tt0382077,Hide and Seek,122644820.0,2005
22559,0,tt0417415,Aliens of the Deep,0.0,2005
8968,20000000,tt0357507,Boogeyman,67192859.0,2005
6961,15000000,tt0372532,The Wedding Date,47175038.0,2005
31165,0,tt0417791,Inside I'm Dancing,0.0,2004
2517,0,tt0408664,誰も知らない,0.0,2004
11413,0,tt0362590,Employee of the Month,0.0,2004
24962,0,tt0113737,Magic in the Water,0.0,1995
17978,0,tt0065797,The Great White Hope,0.0,1970
42729,0,tt0059764,A Study in Terror,0.0,1965
56655,0,tt0408017,Mustafa Hakkında Her Şey,0.0,2004
22383,0,tt0060862,The Professionals,0.0,1966
43801,0,tt0033533,The Devil and Miss Jones,0.0,1941
30923,21000000,tt0164993,Alice in Wonderland,0.0,1999
41851,0,tt0365020,Everyday People,0.0,2004
58918,0,tt0249378,Backflash,0.0,2002
11343,4000000,tt0079844,Salem's Lot,0.0,1979
661,0,tt0079095,Die Ehe der Maria Braun,0.0,1979
10310,0,tt0068278,Die bitteren Tränen der Petra von Kant,0.0,1972
36851,112,tt0031088,Beau Geste,0.0,1939
147882,0,tt0044380,At Sword's Point,0.0,1952
27007,550,tt0390336,Overnight,0.0,2003
29259,0,tt0054407,Le Trou,0.0,1960
53200,0,tt0104706,Lektionen in Finsternis,0.0,1992
55624,0,tt0067085,Fata Morgana,0.0,1971
2436,3500000,tt0106761,Double Dragon,2341309.0,1994
20196,0,tt0095560,Mac and Me,5935269.0,1988
61144,0,tt0102861,Scorchers,0.0,1991
6317,0,tt0298131,Rosenstraße,0.0,2003
68822,0,tt0043386,Casque d'or,0.0,1952
27430,0,tt0046451,Touchez pas au grisbi,0.0,1954
43141,0,tt0051913,The Matchmaker,0.0,1958
135473,0,tt0101404,The Ballad of the Sad Cafe,184890.0,1991
41968,0,tt0094979,The Deceivers,346297.0,1988
34090,0,tt0152432,Siberia,0.0,1998
34561,0,tt0363290,紫蝴蝶,0.0,2003
45174,0,tt0379270,Easy,0.0,2003
16638,0,tt0054847,El Cid,0.0,1961
118075,0,tt0119209,Going All the Way,86175.0,1997
42011,0,tt0093502,Marusa no onna,0.0,1987
7454,0,tt0252963,The Bunker,0.0,2001
70498,0,tt0060414,A Fine Madness,0.0,1966
63617,0,tt0035244,Reap the Wild Wind,0.0,1942
23132,0,tt0294252,2009 로스트메모리즈,0.0,2002
68348,0,tt0098559,Undergångens arkitektur,0.0,1989
37198,1055000,tt0045911,Inferno,0.0,1953
4935,24000000,tt0347149,ハウルの動く城,234710455.0,2004
8953,20000000,tt0348121,Steamboy,0.0,2004
10951,0,tt0184526,琉璃樽,0.0,1999
42845,0,tt0112800,Dao,0.0,1995
193704,500,tt0361322,Assisted Living,41.0,2005
41569,0,tt0402406,The Nomi Song,0.0,2004
8488,70000000,tt0386588,Hitch,368100420.0,2005
13682,0,tt0407121,Pooh's Heffalump Movie,0.0,2005
12228,2000000,tt0418753,Inside Deep Throat,653621.0,2005
32588,0,tt0327210,Uncle Nino,0.0,2003
57825,7000000,tt0361411,Bride & Prejudice,0.0,2004
561,100000000,tt0360486,Constantine,230884728.0,2005
10214,84000000,tt0362165,Son of the Mask,0.0,2005
17880,14000000,tt0317132,Because of Winn-Dixie,32645546.0,2005
8340,0,tt0424227,لاک‌پشت‌ها هم پرواز می‌کنند,0.0,2005
6414,0,tt0401248,Beautiful Boxer,0.0,2004
27202,0,tt0284674,Pauly Shore Is Dead,0.0,2003
1942,0,tt0058997,Bunny Lake Is Missing,0.0,1965
61574,0,tt0070238,Jeremy,0.0,1973
21433,0,tt0099450,Don't Tell Her It's Me,0.0,1990
52778,0,tt0088330,Until September,4100000.0,1984
19119,0,tt0042788,Night and the City,0.0,1950
18279,2000000,tt0388318,Paha Maa,0.0,2005
10636,0,tt0291213,Große Mädchen weinen nicht,0.0,2002
123452,0,tt0030973,White Banners,0.0,1938
3040,4200000,tt0403358,Ночной дозор,32000000.0,2004
18538,0,tt0326835,Dot the I,0.0,2003
125953,0,tt0303394,Sister Helen,0.0,2002
41475,0,tt0372806,Bright Leaves,0.0,2004
44875,0,tt0034303,Topper Returns,0.0,1941
43128,0,tt0024601,Sons of the Desert,0.0,1933
42641,0,tt0021156,Morocco,0.0,1930
39179,0,tt0368314,Surplus: Terrorized Into Being Consumers,0.0,2003
13498,40000000,tt0331933,Man of the House,0.0,2005
29993,3000000,tt0041838,Samson and Delilah,11500000.0,1949
9470,20000000,tt0373074,功夫,100914445.0,2004
36867,0,tt0169222,鮫肌男と桃尻女,0.0,1998
30698,0,tt0400435,The Five People You Meet In Heaven,0.0,2004
12721,0,tt0089695,"No Retreat, No Surrender",4662137.0,1986
27042,0,tt0331218,The ChubbChubbs!,0.0,2002
37232,0,tt0378906,Travellers and Magicians,0.0,2003
19765,0,tt0288330,Želary,0.0,2003
125109,0,tt0109661,Dragonworld,0.0,1994
37527,0,tt0104139,Dr. Giggles,8403433.0,1992
43492,0,tt0037614,The Corn Is Green,0.0,1945
29578,0,tt0075194,The Seven-Per-Cent Solution,0.0,1976
2926,0,tt0072281,The Three Musketeers,0.0,1973
54302,0,tt0073639,Royal Flash,0.0,1975
4710,0,tt0060675,Masculin féminin,0.0,1966
26243,0,tt0037691,Fallen Angel,0.0,1945
10568,0,tt0031334,The Four Feathers,0.0,1939
52943,0,tt0065513,La cabina,0.0,1972
25103,0,tt0050766,Night of the Demon,0.0,1957
5204,500000,tt0373981,Kontroll,0.0,2003
89065,0,tt0424434,شهر زیبا,0.0,2005
4974,0,tt0354356,5x2,0.0,2004
30331,3300000,tt0203975,Tart,0.0,2001
258,0,tt0065651,Domicile Conjugal,0.0,1970
8016,0,tt0039417,Germania anno zero,0.0,1948
37601,0,tt0067500,La noche del terror ciego,0.0,1972
4235,0,tt0064169,Le Clan des Siciliens,0.0,1969
31532,0,tt0023158,Love Me Tonight,0.0,1932
34614,0,tt0381682,Ett hål i mitt hjärta,0.0,2004
51177,0,tt0363504,Bigger Than the Sky,0.0,2005
16186,0,tt0422093,Diary of a Mad Black Woman,0.0,2005
10012,35000000,tt0257516,Cursed,19294901.0,2005
65967,2000000,tt0401488,Horem pádem,0.0,2004
281189,0,tt0396041,Gory Gory Hallelujah,0.0,2003
10022,56000000,tt0395699,The Pacifier,113006880.0,2005
4551,53000000,tt0377471,Be Cool,95226116.0,2005
30856,0,tt0424129,Gunner Palace,0.0,2004
26,1400000,tt0352994,LaLehet Al HaMayim,0.0,2004
2026,52000000,tt0340163,Hostage,77944725.0,2005
9928,75000000,tt0358082,Robots,260696994.0,2005
29735,0,tt0070292,The Laughing Policeman,0.0,1973
76264,12000000,tt0106464,Bopha!,212483.0,1993
15771,0,tt0101590,Class Action,0.0,1991
76804,0,tt0017739,The Cat and the Canary,0.0,1927
43912,0,tt0097115,Courage Mountain,0.0,1990
82432,0,tt0296711,Kiss The Bride,0.0,2002
3115,0,tt0060464,ゴジラ・エビラ・モスラ　南海の大決闘,0.0,1966
6593,9500000,tt0107027,ゴジラvsメカゴジラ,0.0,1993
116698,0,tt0084784,That Championship Season,0.0,1982
63115,0,tt0104033,Crush,0.0,1992
76403,0,tt0118912,DNA,0.0,1997
87169,0,tt0110400,The Low Life,0.0,1995
34093,0,tt0089902,Rendez-vous,0.0,1985
38148,0,tt0087835,"Oh, God! You Devil",0.0,1984
77041,0,tt0106264,Amongst Friends,0.0,1993
167087,0,tt0225100,Asfalto,0.0,2000
34196,0,tt0350804,Deus é Brasileiro,0.0,2003
54380,6105121,tt0120626,Capitães de Abril,0.0,2000
15443,0,tt0337879,Blackball,48000.0,2003
36815,0,tt0058886,The Agony and the Ecstasy,0.0,1965
111017,0,tt0055370,Return to Peyton Place,0.0,1961
37598,0,tt0078919,Butch and Sundance: The Early Days,0.0,1979
40957,0,tt0052933,It Happened to Jane,0.0,1959
33539,13000000,tt0107745,Once Upon a Forest,6582052.0,1993
41749,0,tt0064417,Hello Down There,0.0,1969
88930,0,tt0054615,All in a Night's Work,0.0,1961
31835,0,tt0025919,Twentieth Century,0.0,1934
60966,0,tt0048401,My Sister Eileen,0.0,1955
85926,0,tt0054345,Strangers When We Meet,0.0,1960
1918,0,tt0388311,Or,0.0,2004
20511,0,tt0382621,Crónicas,299261.0,2004
133382,0,tt0407936,Lackawanna Blues,0.0,2005
22377,7000000,tt0063035,The Green Berets,11000000.0,1968
1093,0,tt0051378,Ascenseur pour l'échafaud,263404.0,1958
45212,0,tt0038477,The Diary of a Chambermaid,0.0,1946
12622,0,tt0098360,その男、凶暴につき,1960.0,1989
25283,0,tt0342636,Fyra nyanser av brunt,0.0,2004
18047,0,tt0068315,Brian's Song,0.0,1971
15018,0,tt0072285,Thriller - en grym film,0.0,1973
438,825000,tt0377713,Cube Zero,0.0,2004
24546,15000000,tt0358294,Into the Sun,0.0,2005
57953,0,tt0117395,Project Grizzly,0.0,1997
64022,0,tt0091449,Lumikuningatar,0.0,1986
42222,0,tt0076245,Julia,0.0,1977
11297,3000000,tt0354668,지구를 지켜라!,0.0,2003
11196,0,tt0345853,Rembrandt,0.0,2003
33431,0,tt0330904,Rokugatsu no hebi,0.0,2002
18770,0,tt0037366,Thirty Seconds Over Tokyo,0.0,1944
37988,0,tt0372594,Vares – Yksityisetsivä,0.0,2004
40916,0,tt0035942,Girl Crazy,0.0,1943
42837,0,tt0021818,Die 3 Groschen-Oper,0.0,1931
1589,0,tt0337631,The Boys from County Clare,0.0,2003
13374,25000000,tt0396652,Ice Princess,27645491.0,2005
9688,0,tt0378947,Melinda and Melinda,20085825.0,2004
228890,0,tt0347540,Milk and Honey,0.0,2003
10040,0,tt0385307,Miss Congeniality 2: Armed and Fabulous,0.0,2005
11638,35000000,tt0372237,Guess Who,68915888.0,2005
540,3500000,tt0367631,D.E.B.S.,0.0,2004
77120,0,tt0430289,A League of Ordinary Gentlemen,0.0,2004
48463,1,tt0374639,Incident at Loch Ness,0.0,2004
45218,0,tt0043972,The River,0.0,1951
44540,0,tt0307639,Virginia's Run,0.0,2002
21666,0,tt0080157,Yanks,0.0,1979
23916,0,tt0078056,Paradise Alley,7185518.0,1978
52277,0,tt0281176,Mávahlátur,0.0,2001
32208,0,tt0112609,Caballos salvajes,0.0,1995
44634,3000000,tt0399901,Woman Thou Art Loosed,6804016.0,2004
84298,0,tt0021622,Arrowsmith,0.0,1931
76499,0,tt0026097,Barbary Coast,0.0,1935
43865,0,tt0029608,Stella Dallas,0.0,1937
48598,0,tt0372814,Böse Zellen,0.0,2003
72847,0,tt0039937,The Unfaithful,0.0,1947
93313,0,tt0027459,Come and Get It,0.0,1936
32078,0,tt0042832,Panic in the Streets,0.0,1950
26038,0,tt0040202,Call Northside 777,0.0,1948
45694,0,tt0060574,Der junge Törless,0.0,1966
43029,0,tt0053645,Bells Are Ringing,0.0,1960
42622,0,tt0062974,Finian's Rainbow,0.0,1968
27495,185000,tt0078405,The Toolbox Murders,0.0,1978
19884,0,tt0060277,大菩薩峠,0.0,1966
47007,0,tt0117394,Profundo carmesí,0.0,1996
37748,0,tt0292886,800 balas,0.0,2002
52302,0,tt0057295,Matango,0.0,1963
24922,0,tt0116163,伊波拉病毒,0.0,1996
39327,0,tt0107623,The Music of Chance,0.0,1993
55563,0,tt0111361,Tammy and the T-Rex,0.0,1994
86458,0,tt0089607,Mixed Blood,0.0,1984
22434,0,tt0102095,If Looks Could Kill,7788597.0,1991
12778,0,tt0109936,Greedy,13145977.0,1994
42106,0,tt0085297,Carmen,0.0,1983
16198,0,tt0206013,Hôhokekyo tonari no Yamada-kun,0.0,1999
15283,0,tt0110008,平成狸合戦ぽんぽこ,0.0,1994
158,0,tt0119472,Knockin' on Heaven's Door,0.0,1997
1772,0,tt0101588,City of Hope,0.0,1991
5996,0,tt0048801,We're No Angels,0.0,1955
53939,0,tt0054326,Sons and Lovers,0.0,1960
19665,7800000,tt0118641,The Arrow,0.0,1997
36006,0,tt0026955,Ruggles of Red Gap,0.0,1935
73604,0,tt0063036,Greetings,0.0,1968
16301,0,tt0368711,End of the Century: The Story of The Ramones,0.0,2003
47002,0,tt0113703,Love Letter,0.0,1995
14573,6000000,tt0378428,Naechureol siti,0.0,2003
18774,0,tt0057578,This Sporting Life,0.0,1963
44154,0,tt0064451,俠女,0.0,1971
28448,5800000,tt0096409,Walker,257043.0,1987
38155,0,tt0086308,Zu: The Warriors from the Magic Mountain,0.0,1983
34282,0,tt0055618,Whistle Down the Wind,0.0,1961
27030,0,tt0046022,Madame de…,0.0,1953
120129,0,tt0132905,El coronel no tiene quien le escriba,0.0,1999
22595,0,tt0019412,Speedy,0.0,1928
42994,0,tt0113799,MEMORIES,0.0,1995
19545,0,tt0059346,Kaijū Daisensō,0.0,1965
21131,0,tt0382734,Harvie Krumpet,0.0,2003
47237,8000000,tt0243991,Investigating Sex,0.0,2002
17592,0,tt0424565,The Wild Parrots of Telegraph Hill,0.0,2003
17113,1500000,tt0357110,The Ballad of Jack and Rose,712294.0,2005
187,40000000,tt0401792,Sin City,158733820.0,2005
14177,25000000,tt0388500,Beauty Shop,36351350.0,2005
11399,0,tt0374583,Comme une image,0.0,2004
23638,0,tt0386423,Dust to Glory,0.0,2005
7364,130000000,tt0318649,Sahara,119269486.0,2005
11431,30000000,tt0332047,Fever Pitch,50451307.0,2005
52796,0,tt0365938,Winter Solstice,0.0,2004
45824,0,tt0397103,Smile,0.0,2005
27271,0,tt0091027,Eye of the Tiger,0.0,1986
51945,0,tt0356999,Pas sur la bouche,0.0,2003
51104,0,tt0064555,"Krakatoa, East of Java",0.0,1969
16551,28000000,tt0088001,Rhinestone,21435321.0,1984
26332,0,tt0070022,Electra Glide in Blue,0.0,1973
24964,0,tt0088855,Bring on the Night,0.0,1985
42229,0,tt0076085,Una giornata particolare,110.0,1977
45220,0,tt0036431,This Land Is Mine,0.0,1943
52663,0,tt0261552,반칙왕,0.0,2000
49565,0,tt0093488,L'homme qui plantait des arbres,0.0,1987
2029,0,tt0274155,Tanguy,0.0,2001
44181,0,tt0376717,Lady Killers,527000.0,2003
24619,5000000,tt0337881,Blind Horizon,0.0,2003
70926,0,tt0076211,Islands in the Stream,0.0,1977
37214,0,tt0043590,Go for Broke!,0.0,1951
26774,140000,tt0066849,The Blood on Satan's Claw,0.0,1971
31944,0,tt0084591,"Reuben, Reuben",0.0,1983
85673,0,tt0072245,TNT Jackson,0.0,1974
62637,0,tt0097195,달마가 동쪽으로 간 까닭은,0.0,1989
94794,0,tt0106438,Blue,1718328.0,1993
50435,0,tt0075753,Bilitis,0.0,1977
42617,0,tt0064866,Queimada,0.0,1969
13524,0,tt0058947,Battle of the Bulge,0.0,1965
31219,0,tt0095217,Ghosts... of the Civil Dead,0.0,1989
19971,0,tt0074806,The Little Girl Who Lives Down the Lane,0.0,1976
47406,0,tt0071502,Il fiore delle mille e una notte,0.0,1974
49225,0,tt0063991,Age of Consent,0.0,1969
42691,0,tt0061613,Edipo re,0.0,1967
9674,6000000,tt0235712,リング０　バースデイ,0.0,2000
3875,0,tt0386342,Brødre,0.0,2004
24182,0,tt0105097,Parenti serpenti,0.0,1992
38770,0,tt0033868,Major Barbara,0.0,1941
74948,0,tt0072206,Steppenwolf,0.0,1974
14689,15000000,tt0060491,Hawaii,34562222.0,1966
69321,0,tt0067610,Pretty Maids All in a Row,0.0,1971
31321,0,tt0219288,Samotáři,0.0,2000
26638,0,tt0058003,Il deserto rosso,0.0,1964
37512,0,tt0075165,Satansbraten,0.0,1976
9653,0,tt0022183,Mädchen in Uniform,0.0,1931
42637,0,tt0020475,Tagebuch einer Verlorenen,0.0,1929
19673,0,tt0088083,Seksmisja,0.0,1984
14842,10000000,tt0362389,44 Minutes: The North Hollywood Shoot-Out,0.0,2003
27883,0,tt0040558,Macbeth,0.0,1948
41115,0,tt0201631,Garage Olimpo,0.0,1999
32085,60000,tt0084868,Vincent,0.0,1982
43824,0,tt0033238,Waterloo Bridge,0.0,1940
41954,0,tt0095341,Hôtel Terminus: The Life and Times of Klaus Barbie,0.0,1988
42611,0,tt0066904,Le chagrin et la pitié,0.0,1969
54156,0,tt0086136,Premiers désirs,0.0,1983
39225,0,tt0063821,With Six You Get Eggroll,0.0,1968
30204,0,tt0057329,"Move Over, Darling",0.0,1963
40633,0,tt0048317,Love Me or Leave Me,0.0,1955
4595,0,tt0040497,Jour de Fête,0.0,1949
26182,0,tt0033388,The Big Store,0.0,1941
42260,0,tt0073424,Mutter Küsters' Fahrt zum Himmel,0.0,1975
31442,0,tt0056111,Ива́ново де́тство,0.0,1962
775,5985,tt0000417,Le Voyage dans la Lune,0.0,1902
36971,0,tt0331370,Whisky,0.0,2004
50183,0,tt0075404,Восхождение,0.0,1977
7342,0,tt0319970,Carrie,0.0,2002
45267,0,tt0055805,Boccaccio '70,0.0,1962
33641,0,tt0384833,Frankenfish,0.0,2004
13618,0,tt0287138,Who's Your Daddy?,0.0,2004
9636,6800000,tt0374584,Control,0.0,2004
32128,0,tt0428144,Category 6: Day of Destruction,0.0,2004
36984,0,tt0350232,Trespassing,0.0,2004
48580,0,tt0118020,Un héros très discret,0.0,1996
36843,0,tt0100024,Life Is Sweet,0.0,1990
18871,0,tt0039768,Ride the Pink Horse,0.0,1947
69069,1380000,tt0077318,The Chant of Jimmie Blacksmith,0.0,1978
45713,0,tt0064975,Shinjû: Ten no amijima,0.0,1969
104193,0,tt0063876,少年,0.0,1969
64167,0,tt0102288,Let Him Have It,0.0,1991
124083,0,tt0104373,Guelwaar,0.0,1993
68528,0,tt0155796,カンゾー先生,0.0,1998
185987,0,tt0097694,黒い雨,0.0,1989
34595,0,tt0338706,Alexandra's Project,0.0,2003
39851,0,tt0388838,Clean,0.0,2004
45161,0,tt0325234,The Delicate Art of Parking,0.0,2003
84084,2995000,tt0037465,Wilson,2000000.0,1944
84087,0,tt0033407,Blossoms in the Dust,0.0,1941
7453,50000000,tt0371724,The Hitchhiker's Guide to the Galaxy,104478416.0,2005
15961,0,tt0378215,Kongekabale,0.0,2004
6183,0,tt0405743,Barfuß,0.0,2005
8220,0,tt0085496,Entre tinieblas,0.0,1983
35170,0,tt0078251,Snake and Crane Arts of Shaolin,0.0,1978
20187,0,tt0072926,The Eiger Sanction,14200000.0,1975
38151,0,tt0053957,It Started in Naples,0.0,1960
20628,0,tt0067763,Skin Game,0.0,1971
43003,0,tt0072962,Vérités et Mensonges,0.0,1973
16250,0,tt0345591,Love Comes Softly,0.0,2003
10065,19000000,tt0384806,The Amityville Horror,108047131.0,2005
30863,0,tt0277909,Mutant Aliens,0.0,2002
49920,0,tt0275182,Acts of Worship,0.0,2001
31065,0,tt0401504,Ike: Countdown to D-Day,0.0,2004
22033,500000,tt0065597,Cry of the Banshee,0.0,1970
37992,0,tt0036260,Phantom Lady,0.0,1944
32850,0,tt0041088,Act of Violence,0.0,1949
68883,0,tt0093258,胭脂扣,0.0,1987
43379,0,tt0043809,Miracolo a Milano,0.0,1951
9393,4500000,tt0384369,Napola – Elite für den Führer,3764219.0,2004
16972,9200000,tt0079180,The Frisco Kid,9346177.0,1979
21325,0,tt0355857,Onmyoji,0.0,2001
13409,0,tt0403537,State Property 2,1691706.0,2005
14287,0,tt0360216,The Year of the Yao,38585.0,2004
24363,0,tt0372334,House of D,0.0,2005
13073,0,tt0362004,Palindromes,0.0,2004
35384,0,tt0398971,Down and Derby,0.0,2005
113178,0,tt0192766,A Wake in Providence,402805.0,1999
8976,30000000,tt0391304,A Lot Like Love,42886719.0,2005
27360,0,tt0388183,King's Ransom,0.0,2005
29078,0,tt0354595,The Game of Their Lives,0.0,2005
38717,0,tt0206113,Madison,0.0,2001
13020,0,tt1016268,Enron: The Smartest Guys in the Room,0.0,2005
11679,60000000,tt0329774,xXx: State of the Union,71073932.0,2005
25007,0,tt0361498,Death of a Dynasty,42108.0,2005
1495,130000000,tt0320661,Kingdom of Heaven,211643158.0,2005
10066,40000000,tt0397065,House of Wax,68766121.0,2005
1640,6500000,tt0375679,Crash,98410061.0,2004
67445,0,tt0347369,Jiminy Glick in Lalawood,0.0,2004
11171,0,tt0370986,Mysterious Skin,1524966.0,2004
14750,0,tt0089601,Mischief,8692426.0,1985
43260,0,tt0048233,Jubal,0.0,1956
11799,0,tt0059956,Viva Maria!,0.0,1965
53116,0,tt0177747,Entre las piernas,0.0,1999
24444,0,tt0066602,新座頭市　破れ！唐人剣,0.0,1971
83995,0,tt0053602,The Angry Silence,0.0,1960
42626,0,tt0063141,Isadora,0.0,1968
43881,1300000,tt0028216,San Francisco,5273000.0,1936
46594,0,tt0021571,Земля,0.0,1930
43344,0,tt0045361,Él,0.0,1953
26614,0,tt0021739,La Chienne,0.0,1931
133750,0,tt0085501,Eréndira,0.0,1983
16902,0,tt0031826,The Private Lives of Elizabeth and Essex,0.0,1939
41131,0,tt0040765,The Search,0.0,1948
31414,1500000,tt0111341,Sátántangó,0.0,1994
40730,0,tt0031754,On Borrowed Time,0.0,1939
15318,0,tt0413893,茶の味,0.0,2004
13384,0,tt0064541,Kes,0.0,1969
48993,0,tt0036022,The Human Comedy,0.0,1943
9463,0,tt0090248,バンパイアハンターD,0.0,1985
13163,0,tt0218864,Buying the Cow,0.0,2002
26810,0,tt0387892,Brodeuses,0.0,2004
20625,0,tt0019777,The Cocoanuts,0.0,1929
1566,0,tt0052654,Die Brücke,0.0,1959
21997,0,tt0263467,In the Time of the Butterflies,0.0,2001
30624,0,tt0040740,Road House,0.0,1948
44658,0,tt0093664,Очи черные,0.0,1987
48130,7500000,tt0245090,Edges of the Lord,0.0,2001
27233,0,tt0116767,キッズ・リターン,0.0,1996
41386,0,tt0441758,The Fearless Freaks,0.0,2005
24078,0,tt0332285,Off the Map,0.0,2003
43271,0,tt0395173,Inconscientes,0.0,2004
26541,0,tt0374273,The Tesseract,0.0,2003
63066,0,tt0280381,25 Watts,0.0,2001
37720,0,tt0073109,The Hiding Place,0.0,1975
18050,3000000,tt0036983,The Keys of the Kingdom,0.0,1944
155325,0,tt0096740,300 mil do nieba,0.0,1989
31819,0,tt0007613,The Adventurer,0.0,1917
14672,0,tt0291832,Crackerjack,0.0,2002
11628,0,tt0292242,Solino,0.0,2002
